Time (s),Real Altitude (m),Real Velocity (m/s),Real Acceleration (m/s^2),Analytical Altitude (m),Analytical Velocity (m/s),Analytical Acceleration (m/s^2),Explicit Euler Altitude (m),Explicit Euler Velocity (m/s),Explicit Euler Acceleration (m/s^2),RK4 Altitude (m),RK4 Velocity (m/s),RK4 Acceleration (m/s^2),,,,
5.766,247.6974672,8.483262455,-10.43370966,249.9162652,12.18820418,-10.1440552,252.9719284,12.29203741,-10.13943975,249.6210258,12.20124543,-10.13465889,,,,
5.767,247.7082735,8.472549364,-10.43762878,249.9284483,12.17806041,-10.14348384,252.9842103,12.28189852,-10.13889102,249.6332271,12.19112695,-10.13411508,,,,
5.768,247.7190799,8.461836273,-10.4415479,249.9406213,12.16791721,-10.14291298,252.9964821,12.27176018,-10.13834278,249.6454182,12.18100898,-10.13357175,,,,
5.769,247.7298863,8.451123182,-10.44546702,249.9527842,12.15777459,-10.14234262,253.0087437,12.26162238,-10.13779502,249.6575992,12.17089153,-10.1330289,,,,
5.77,247.7406926,8.440410091,-10.44938614,249.9649369,12.14763253,-10.14177278,253.0209952,12.25148513,-10.13724774,249.6697701,12.16077459,-10.13248653,,,,
5.771,247.751499,8.429697,-10.45330526,249.9770794,12.13749104,-10.14120344,253.0332366,12.24134843,-10.13670095,249.6819309,12.15065818,-10.13194463,,,,
5.772,247.7624563,8.418917,-10.45199889,249.9892118,12.12735012,-10.14063461,253.0454678,12.23121228,-10.13615463,249.6940815,12.14054227,-10.13140322,,,,
5.773,247.7734135,8.408137,-10.45069252,250.0013341,12.11720977,-10.14006629,253.0576888,12.22107667,-10.13560881,249.7062221,12.13042688,-10.13086228,,,,
5.774,247.7843708,8.397357,-10.44938615,250.0134463,12.10706999,-10.13949848,253.0698998,12.2109416,-10.13506346,249.7183525,12.12031201,-10.13032182,,,,
5.775,247.7953281,8.386577,-10.44807978,250.0255483,12.09693077,-10.13893117,253.0821006,12.20080709,-10.1345186,249.7304728,12.11019765,-10.12978184,,,,
5.776,247.8062854,8.375797,-10.44677341,250.0376401,12.08679213,-10.13836437,253.0942913,12.19067311,-10.13397421,249.742583,12.10008381,-10.12924234,,,,
5.777,247.8172426,8.365017,-10.44546705,250.0497218,12.07665405,-10.13779807,253.1064718,12.18053968,-10.13343032,249.7546831,12.08997047,-10.12870331,,,,
5.778,247.8281999,8.354237,-10.44416068,250.0617934,12.06651653,-10.13723229,253.1186422,12.17040679,-10.1328869,249.766773,12.07985765,-10.12816477,,,,
5.779,247.8391572,8.343457,-10.44285431,250.0738549,12.05637958,-10.136667,253.1308025,12.16027445,-10.13234397,249.7788529,12.06974535,-10.1276267,,,,
5.78,247.8501145,8.332677,-10.44154794,250.0859062,12.0462432,-10.13610223,253.1429526,12.15014265,-10.13180151,249.7909227,12.05963355,-10.12708911,,,,
5.781,247.8610717,8.321897,-10.44024157,250.0979474,12.03610738,-10.13553796,253.1550926,12.14001139,-10.13125954,249.8029823,12.04952227,-10.126552,,,,
5.782,247.872029,8.311117,-10.4389352,250.1099784,12.02597212,-10.1349742,253.1672225,12.12988067,-10.13071806,249.8150318,12.03941149,-10.12601536,,,,
5.783,247.8827626,8.300338091,-10.43828201,250.1219993,12.01583743,-10.13441095,253.1793423,12.11975049,-10.13017705,249.8270712,12.02930123,-10.1254792,,,,
5.784,247.8934963,8.289559182,-10.43762882,250.1340101,12.0057033,-10.1338482,253.1914519,12.10962086,-10.12963652,249.8391005,12.01919148,-10.12494352,,,,
5.785,247.9042299,8.278780273,-10.43697563,250.1460107,11.99556973,-10.13328595,253.2035514,12.09949176,-10.12909648,249.8511197,12.00908224,-10.12440832,,,,
5.786,247.9149635,8.268001364,-10.43632244,250.1580012,11.98543673,-10.13272422,253.2156408,12.0893632,-10.12855692,249.8631288,11.9989735,-10.12387359,,,,
5.787,247.9256972,8.257222455,-10.43566925,250.1699816,11.97530428,-10.13216299,253.22772,12.07923519,-10.12801784,249.8751278,11.98886528,-10.12333934,,,,
5.788,247.9364308,8.246443545,-10.43501605,250.1819518,11.9651724,-10.13160226,253.2397891,12.06910771,-10.12747924,249.8871166,11.97875756,-10.12280557,,,,
5.789,247.9471645,8.235664636,-10.43436286,250.1939119,11.95504108,-10.13104204,253.2518481,12.05898077,-10.12694112,249.8990954,11.96865035,-10.12227228,,,,
5.79,247.9578981,8.224885727,-10.43370967,250.2058619,11.94491032,-10.13048233,253.2638969,12.04885436,-10.12640349,249.911064,11.95854365,-10.12173946,,,,
5.791,247.9686317,8.214106818,-10.43305648,250.2178018,11.93478011,-10.12992312,253.2759357,12.0387285,-10.12586633,249.9230226,11.94843745,-10.12120712,,,,
5.792,247.9793654,8.203327909,-10.43240329,250.2297315,11.92465047,-10.12936441,253.2879643,12.02860317,-10.12532966,249.934971,11.93833177,-10.12067526,,,,
5.793,247.990099,8.192549,-10.4317501,250.2416511,11.91452138,-10.12880621,253.2999827,12.01847837,-10.12479346,249.9469094,11.92822658,-10.12014387,,,,
5.794,248.00119,8.18129905,-10.42600205,250.2535605,11.90439286,-10.12824852,253.3119911,12.00835412,-10.12425775,249.9588376,11.91812191,-10.11961296,,,,
5.795,248.012281,8.1700491,-10.420254,250.2654598,11.89426489,-10.12769133,253.3239893,11.99823039,-10.12372252,249.9707557,11.90801773,-10.11908252,,,,
5.796,248.023372,8.15879915,-10.41450595,250.277349,11.88413747,-10.12713465,253.3359774,11.98810721,-10.12318777,249.9826637,11.89791407,-10.11855257,,,,
5.797,248.034463,8.1475492,-10.4087579,250.2892281,11.87401062,-10.12657847,253.3479554,11.97798455,-10.1226535,249.9945616,11.8878109,-10.11802308,,,,
5.798,248.045554,8.13629925,-10.40300985,250.3010971,11.86388432,-10.12602279,253.3599233,11.96786243,-10.12211971,250.0064494,11.87770824,-10.11749408,,,,
5.799,248.056645,8.1250493,-10.3972618,250.3129559,11.85375857,-10.12546762,253.371881,11.95774085,-10.12158639,250.0183272,11.86760609,-10.11696555,,,,
5.8,248.067736,8.11379935,-10.39151375,250.3248046,11.84363338,-10.12491296,253.3838286,11.94761979,-10.12105356,250.0301948,11.85750443,-10.1164375,,,,
5.801,248.078827,8.1025494,-10.3857657,250.3366432,11.83350874,-10.1243588,253.3957661,11.93749927,-10.12052121,250.0420523,11.84740328,-10.11590992,,,,
5.802,248.089918,8.09129945,-10.38001765,250.3484716,11.82338466,-10.12380514,253.4076935,11.92737928,-10.11998934,250.0538997,11.83730263,-10.11538282,,,,
5.803,248.101009,8.0800495,-10.3742696,250.3602899,11.81326113,-10.12325199,253.4196108,11.91725982,-10.11945795,250.065737,11.82720249,-10.11485619,,,,
5.804,248.1112998,8.069753317,-10.37247334,250.3720981,11.80313816,-10.12269934,253.4315179,11.9071409,-10.11892704,250.0775642,11.81710284,-10.11433004,,,,
5.805,248.1215907,8.059457133,-10.37067707,250.3838962,11.79301574,-10.12214719,253.4434149,11.8970225,-10.11839661,250.0893813,11.80700369,-10.11380436,,,,
5.806,248.1318815,8.04916095,-10.36888081,250.3956842,11.78289386,-10.12159555,253.4553018,11.88690463,-10.11786666,250.1011883,11.79690505,-10.11327916,,,,
5.807,248.1421723,8.038864767,-10.36708455,250.407462,11.77277254,-10.12104442,253.4671786,11.8767873,-10.11733718,250.1129852,11.7868069,-10.11275444,,,,
5.808,248.1524632,8.028568583,-10.36528828,250.4192297,11.76265178,-10.12049378,253.4790453,11.86667049,-10.11680819,250.124772,11.77670925,-10.11223019,,,,
5.809,248.162754,8.0182724,-10.36349202,250.4309873,11.75253156,-10.11994365,253.4909019,11.85655421,-10.11627968,250.1365487,11.7666121,-10.11170642,,,,
5.81,248.1730448,8.007976217,-10.36169576,250.4427348,11.74241189,-10.11939402,253.5027483,11.84643846,-10.11575164,250.1483153,11.75651545,-10.11118312,,,,
5.811,248.1833357,7.997680033,-10.35989949,250.4544721,11.73229277,-10.1188449,253.5145846,11.83632323,-10.11522409,250.1600718,11.7464193,-10.11066029,,,,
5.812,248.1936265,7.98738385,-10.35810323,250.4661993,11.7221742,-10.11829628,253.5264108,11.82620854,-10.11469701,250.1718182,11.73632364,-10.11013795,,,,
5.813,248.2039173,7.977087667,-10.35630697,250.4779165,11.71205618,-10.11774816,253.5382269,11.81609437,-10.11417041,250.1835546,11.72622848,-10.10961607,,,,
5.814,248.2142082,7.966791483,-10.3545107,250.4896235,11.7019387,-10.11720055,253.5500329,11.80598072,-10.11364429,250.1952808,11.71613382,-10.10909467,,,,
5.815,248.224499,7.9564953,-10.35271444,250.5013203,11.69182177,-10.11665344,253.5618288,11.7958676,-10.11311865,250.2069969,11.70603966,-10.10857375,,,,
5.816,248.2347748,7.9466589,-10.36169577,250.5130071,11.68170539,-10.11610683,253.5736145,11.78575501,-10.11259349,250.218703,11.69594599,-10.1080533,,,,
5.817,248.2450507,7.9368225,-10.37067709,250.5246838,11.67158956,-10.11556072,253.5853902,11.77564294,-10.1120688,250.2303989,11.68585281,-10.10753332,,,,
5.818,248.2553265,7.9269861,-10.37965842,250.5363503,11.66147427,-10.11501512,253.5971557,11.7655314,-10.1115446,250.2420848,11.67576013,-10.10701382,,,,
5.819,248.2656023,7.9171497,-10.38863975,250.5480067,11.65135953,-10.11447001,253.6089111,11.75542037,-10.11102087,250.2537605,11.66566794,-10.10649479,,,,
5.82,248.2758782,7.9073133,-10.39762107,250.559653,11.64124533,-10.11392542,253.6206564,11.74530988,-10.11049762,250.2654262,11.65557625,-10.10597624,,,,
5.821,248.286154,7.8974769,-10.4066024,250.5712892,11.63113168,-10.11338132,253.6323916,11.7351999,-10.10997485,250.2770818,11.64548505,-10.10545816,,,,
5.822,248.2964298,7.8876405,-10.41558373,250.5829153,11.62101857,-10.11283772,253.6441167,11.72509045,-10.10945256,250.2887273,11.63539434,-10.10494056,,,,
5.823,248.3067057,7.8778041,-10.42456505,250.5945312,11.610906,-10.11229463,253.6558317,11.71498152,-10.10893074,250.3003627,11.62530413,-10.10442343,,,,
5.824,248.3169815,7.8679677,-10.43354638,250.6061371,11.60079398,-10.11175204,253.6675366,11.70487311,-10.1084094,250.311988,11.6152144,-10.10390677,,,,
5.825,248.3272573,7.8581313,-10.44252771,250.6177328,11.5906825,-10.11120995,253.6792313,11.69476522,-10.10788854,250.3236032,11.60512517,-10.10339059,,,,
5.826,248.3375332,7.8482949,-10.45150903,250.6293184,11.58057156,-10.11066836,253.690916,11.68465785,-10.10736816,250.3352083,11.59503643,-10.10287488,,,,
5.827,248.347809,7.8384585,-10.46049036,250.640894,11.57046116,-10.11012728,253.7025905,11.674551,-10.10684826,250.3468033,11.58494818,-10.10235964,,,,
5.828,248.3587817,7.827880818,-10.45918398,250.6524594,11.56035131,-10.10958669,253.714255,11.66444468,-10.10632883,250.3583883,11.57486042,-10.10184488,,,,
5.829,248.3697545,7.817303136,-10.4578776,250.6640147,11.55024199,-10.10904661,253.7259093,11.65433887,-10.10580988,250.3699631,11.56477315,-10.10133059,,,,
5.83,248.3807272,7.806725455,-10.45657123,250.6755598,11.54013321,-10.10850703,253.7375536,11.64423357,-10.1052914,250.3815279,11.55468637,-10.10081677,,,,
5.831,248.3916999,7.796147773,-10.45526485,250.6870949,11.53002497,-10.10796795,253.7491877,11.6341288,-10.10477341,250.3930826,11.54460008,-10.10030343,,,,
5.832,248.4026726,7.785570091,-10.45395847,250.6986199,11.51991728,-10.10742937,253.7608117,11.62402454,-10.10425589,250.4046272,11.53451428,-10.09979056,,,,
5.833,248.4136454,7.774992409,-10.45265209,250.7101348,11.50981012,-10.10689129,253.7724256,11.61392081,-10.10373885,250.4161617,11.52442896,-10.09927816,,,,
5.834,248.4246181,7.764414727,-10.45134571,250.7216395,11.49970349,-10.10635371,253.7840295,11.60381758,-10.10322228,250.4276861,11.51434413,-10.09876624,,,,
5.835,248.4355908,7.753837045,-10.45003933,250.7331342,11.48959741,-10.10581664,253.7956232,11.59371488,-10.10270619,250.4392005,11.50425979,-10.09825479,,,,
5.836,248.4465635,7.743259364,-10.44873296,250.7446187,11.47949186,-10.10528006,253.8072068,11.58361269,-10.10219058,250.4507048,11.49417594,-10.09774381,,,,
5.837,248.4575363,7.732681682,-10.44742658,250.7560932,11.46938685,-10.10474399,253.8187803,11.57351101,-10.10167545,250.4621989,11.48409257,-10.09723331,,,,
5.838,248.468509,7.722104,-10.4461202,250.7675575,11.45928237,-10.10420841,253.8303437,11.56340985,-10.10116079,250.473683,11.47400968,-10.09672327,,,,
5.839,248.4792763,7.711707364,-10.43697558,250.7790117,11.44917843,-10.10367334,253.841897,11.5533092,-10.1006466,250.485157,11.46392729,-10.09621371,,,,
5.84,248.4900435,7.701310727,-10.42783096,250.7904558,11.43907502,-10.10313876,253.8534402,11.54320907,-10.1001329,250.496621,11.45384537,-10.09570463,,,,
5.841,248.5008108,7.690914091,-10.41868635,250.8018899,11.42897215,-10.10260469,253.8649733,11.53310945,-10.09961967,250.5080748,11.44376394,-10.09519601,,,,
5.842,248.5115781,7.680517455,-10.40954173,250.8133138,11.41886982,-10.10207112,253.8764963,11.52301034,-10.09910691,250.5195186,11.433683,-10.09468787,,,,
5.843,248.5223454,7.670120818,-10.40039711,250.8247276,11.40876801,-10.10153804,253.8880093,11.51291175,-10.09859463,250.5309522,11.42360253,-10.0941802,,,,
5.844,248.5331126,7.659724182,-10.39125249,250.8361313,11.39866674,-10.10100547,253.8995121,11.50281367,-10.09808283,250.5423759,11.41352256,-10.093673,,,,
5.845,248.5438799,7.649327545,-10.38210787,250.8475249,11.388566,-10.10047339,253.9110048,11.4927161,-10.0975715,250.5537894,11.40344306,-10.09316627,,,,
5.846,248.5546472,7.638930909,-10.37296325,250.8589085,11.37846579,-10.09994182,253.9224874,11.48261904,-10.09706065,250.5651928,11.39336404,-10.09266001,,,,
5.847,248.5654145,7.628534273,-10.36381864,250.8702819,11.36836612,-10.09941075,253.9339599,11.47252248,-10.09655027,250.5765862,11.38328551,-10.09215423,,,,
5.848,248.5761817,7.618137636,-10.35467402,250.8816452,11.35826697,-10.09888017,253.9454224,11.46242644,-10.09604037,250.5879695,11.37320746,-10.09164892,,,,
5.849,248.586949,7.607741,-10.3455294,250.8929984,11.34816836,-10.09835009,253.9568747,11.45233091,-10.09553095,250.5993427,11.36312989,-10.09114408,,,,
5.85,248.5963007,7.5982885,-10.34852317,250.9043415,11.33807027,-10.09782052,253.9683169,11.44223589,-10.095022,250.6107058,11.3530528,-10.09063971,,,,
5.851,248.6056523,7.588836,-10.35151694,250.9156745,11.32797271,-10.09729144,253.9797491,11.43214138,-10.09451352,250.6220589,11.34297618,-10.09013581,,,,
5.852,248.615004,7.5793835,-10.35451072,250.9269975,11.31787569,-10.09676286,253.9911711,11.42204737,-10.09400552,250.6334018,11.33290005,-10.08963239,,,,
5.853,248.6243557,7.569931,-10.35750449,250.9383103,11.30777919,-10.09623478,254.0025831,11.41195387,-10.093498,250.6447347,11.3228244,-10.08912943,,,,
5.854,248.6337073,7.5604785,-10.36049826,250.949613,11.29768322,-10.0957072,254.0139849,11.40186088,-10.09299095,250.6560576,11.31274922,-10.08862695,,,,
5.855,248.643059,7.551026,-10.36349203,250.9609057,11.28758777,-10.09518012,254.0253767,11.3917684,-10.09248437,250.6673703,11.30267453,-10.08812494,,,,
5.856,248.6524107,7.5415735,-10.3664858,250.9721882,11.27749286,-10.09465353,254.0367584,11.38167642,-10.09197827,250.678673,11.29260031,-10.0876234,,,,
5.857,248.6617623,7.532121,-10.36947957,250.9834607,11.26739847,-10.09412745,254.04813,11.37158495,-10.09147265,250.6899656,11.28252656,-10.08712233,,,,
5.858,248.671114,7.5226685,-10.37247335,250.994723,11.2573046,-10.09360186,254.0594914,11.36149398,-10.0909675,250.7012481,11.2724533,-10.08662173,,,,
5.859,248.6804657,7.513216,-10.37546712,251.0059753,11.24721126,-10.09307678,254.0708429,11.35140352,-10.09046282,250.7125206,11.26238051,-10.0861216,,,,
5.86,248.6898173,7.5037635,-10.37846089,251.0172174,11.23711845,-10.09255219,254.0821842,11.34131356,-10.08995862,250.7237829,11.25230819,-10.08562194,,,,
5.861,248.699169,7.494311,-10.38145466,251.0284495,11.22702616,-10.0920281,254.0935154,11.3312241,-10.08945489,250.7350352,11.24223635,-10.08512276,,,,
5.862,248.7092226,7.484178545,-10.37884191,251.0396715,11.21693439,-10.0915045,254.1048365,11.32113515,-10.08895163,250.7462775,11.23216499,-10.08462404,,,,
5.863,248.7192763,7.474046091,-10.37622917,251.0508834,11.20684315,-10.09098141,254.1161476,11.3110467,-10.08844885,250.7575097,11.2220941,-10.08412579,,,,
5.864,248.7293299,7.463913636,-10.37361642,251.0620852,11.19675243,-10.09045881,254.1274485,11.30095876,-10.08794655,250.7687317,11.21202368,-10.08362802,,,,
5.865,248.7393835,7.453781182,-10.37100367,251.0732769,11.18666223,-10.08993671,254.1387394,11.29087131,-10.08744471,250.7799438,11.20195374,-10.08313071,,,,
5.866,248.7494372,7.443648727,-10.36839092,251.0844585,11.17657256,-10.08941511,254.1500202,11.28078437,-10.08694335,250.7911457,11.19188427,-10.08263388,,,,
5.867,248.7594908,7.433516273,-10.36577818,251.09563,11.1664834,-10.088894,254.1612909,11.27069793,-10.08644247,250.8023376,11.18181528,-10.08213751,,,,
5.868,248.7695445,7.423383818,-10.36316543,251.1067915,11.15639477,-10.0883734,254.1725515,11.26061198,-10.08594206,250.8135194,11.17174675,-10.08164162,,,,
5.869,248.7795981,7.413251364,-10.36055268,251.1179428,11.14630665,-10.08785329,254.183802,11.25052654,-10.08544212,250.8246912,11.1616787,-10.08114619,,,,
5.87,248.7896517,7.403118909,-10.35793993,251.1290841,11.13621906,-10.08733367,254.1950425,11.2404416,-10.08494266,250.8358528,11.15161112,-10.08065124,,,,
5.871,248.7997054,7.392986455,-10.35532719,251.1402152,11.12613199,-10.08681456,254.2062728,11.23035716,-10.08444366,250.8470045,11.141544,-10.08015675,,,,
5.872,248.809759,7.382854,-10.35271444,251.1513363,11.11604543,-10.08629594,254.2174931,11.22027321,-10.08394515,250.858146,11.13147736,-10.07966274,,,,
5.873,248.8202972,7.372725909,-10.35402082,251.1624473,11.10595939,-10.08577782,254.2287033,11.21018976,-10.0834471,250.8692775,11.12141119,-10.07916919,,,,
5.874,248.8308354,7.362597818,-10.3553272,251.1735483,11.09587388,-10.0852602,254.2399034,11.20010681,-10.08294953,250.8803989,11.11134549,-10.07867611,,,,
5.875,248.8413735,7.352469727,-10.35663357,251.1846391,11.08578887,-10.08474307,254.2510934,11.19002436,-10.08245243,250.8915102,11.10128026,-10.0781835,,,,
5.876,248.8519117,7.342341636,-10.35793995,251.1957198,11.07570439,-10.08422644,254.2622734,11.17994241,-10.0819558,250.9026115,11.0912155,-10.07769137,,,,
5.877,248.8624499,7.332213545,-10.35924633,251.2067905,11.06562042,-10.0837103,254.2734432,11.16986095,-10.08145965,250.9137027,11.0811512,-10.0771997,,,,
5.878,248.8729881,7.322085455,-10.36055271,251.2178511,11.05553697,-10.08319467,254.284603,11.15977998,-10.08096397,250.9247839,11.07108737,-10.0767085,,,,
5.879,248.8835263,7.311957364,-10.36185909,251.2289016,11.04545403,-10.08267952,254.2957527,11.14969951,-10.08046876,250.935855,11.06102401,-10.07621777,,,,
5.88,248.8940645,7.301829273,-10.36316547,251.239942,11.03537161,-10.08216488,254.3068923,11.13961954,-10.07997402,250.946916,11.05096112,-10.07572751,,,,
5.881,248.9046026,7.291701182,-10.36447184,251.2509723,11.0252897,-10.08165073,254.3180219,11.12954006,-10.07947976,250.957967,11.04089869,-10.07523771,,,,
5.882,248.9151408,7.281573091,-10.36577822,251.2619926,11.01520831,-10.08113708,254.3291413,11.11946107,-10.07898597,250.9690079,11.03083673,-10.07474839,,,,
5.883,248.925679,7.271445,-10.3670846,251.2730027,11.00512743,-10.08062392,254.3402507,11.10938258,-10.07849265,250.9800387,11.02077523,-10.07425953,,,,
5.884,248.925679,7.271445,-10.3670846,251.2840028,10.99504706,-10.08011126,254.35135,11.09930458,-10.0779998,250.9910595,11.0107142,-10.07377115,,,,
5.885,248.925679,7.271445,-10.3670846,251.2949928,10.9849672,-10.0795991,254.3624392,11.08922707,-10.07750743,251.0020702,11.00065363,-10.07328323,,,,
5.886,248.925679,7.271445,-10.3670846,251.3059728,10.97488786,-10.07908743,254.3735184,11.07915006,-10.07701552,251.0130708,10.99059353,-10.07279578,,,,
5.887,248.925679,7.271445,-10.3670846,251.3169426,10.96480903,-10.07857625,254.3845875,11.06907353,-10.07652409,251.0240614,10.98053389,-10.0723088,,,,
